Creating dir `./slack_dump_pdfs/` for slack dump PDFs
11  new PDFs loaded, skipped 0
         23862625 function calls (23302544 primitive calls) in 16.103 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 lib_interval.py:1(<module>)
        1    0.000    0.000    0.000    0.000 libelefun.py:1(<module>)
       15    0.000    0.000    0.000    0.000 libelefun.py:106(def_mpf_constant)
       14    0.000    0.000    0.000    0.000 libelefun.py:85(constant_memo)
        1    0.000    0.000    0.002    0.002 libhyper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 libhyper.py:43(NoConvergence)
        1    0.000    0.000    0.001    0.001 libintmath.py:1(<module>)
        1    0.000    0.000    0.000    0.000 libintmath.py:126(<listcomp>)
        1    0.000    0.000    0.001    0.001 libintmath.py:127(<listcomp>)
      151    0.000    0.000    0.000    0.000 libintmath.py:353(ifac)
      256    0.000    0.000    0.000    0.000 libintmath.py:62(python_trailing)
        1    0.000    0.000    0.000    0.000 libintmath.py:89(<listcomp>)
     1189    0.000    0.000    0.001    0.000 libintmath.py:91(python_bitcount)
        1    0.000    0.000    0.001    0.001 libmpc.py:1(<module>)
        1    0.000    0.000    0.002    0.002 libmpf.py:1(<module>)
        4    0.000    0.000    0.000    0.000 libmpf.py:1313(from_str)
        1    0.000    0.000    0.000    0.000 libmpf.py:132(h_mask_big)
        1    0.000    0.000    0.000    0.000 libmpf.py:136(<listcomp>)
       14    0.000    0.000    0.000    0.000 libmpf.py:153(_normalize)
       40    0.000    0.000    0.000    0.000 libmpf.py:208(_normalize1)
      426    0.001    0.000    0.001    0.000 libmpf.py:291(from_man_exp)
      268    0.000    0.000    0.000    0.000 libmpf.py:322(<genexpr>)
      235    0.000    0.000    0.001    0.000 libmpf.py:330(from_int)
        2    0.000    0.000    0.000    0.000 libmpf.py:345(to_int)
        6    0.000    0.000    0.000    0.000 libmpf.py:410(from_float)
        1    0.000    0.000    0.000    0.000 libmpf.py:43(ComplexResult)
        4    0.000    0.000    0.000    0.000 libmpf.py:454(to_float)
        5    0.000    0.000    0.000    0.000 libmpf.py:49(<lambda>)
       34    0.000    0.000    0.000    0.000 libmpf.py:491(from_rational)
        4    0.000    0.000    0.000    0.000 libmpf.py:574(mpf_cmp)
        3    0.000    0.000    0.000    0.000 libmpf.py:59(prec_to_dps)
        4    0.000    0.000    0.000    0.000 libmpf.py:631(mpf_le)
        6    0.000    0.000    0.000    0.000 libmpf.py:653(mpf_pos)
        3    0.000    0.000    0.000    0.000 libmpf.py:663(mpf_neg)
        2    0.000    0.000    0.000    0.000 libmpf.py:692(mpf_sign)
        2    0.000    0.000    0.000    0.000 libmpf.py:884(python_mpf_mul)
       34    0.000    0.000    0.000    0.000 libmpf.py:950(mpf_div)
        2    0.000    0.000    0.000    0.000 libmpf.py:987(mpf_rdiv_int)
        1    0.000    0.000    0.000    0.000 libmpi.py:1(<module>)
        2    0.000    0.000    0.000    0.000 libmpi.py:454(mpi_from_str)
        1    0.000    0.000    0.000    0.000 libmpi.py:96(mpi_neg)
        1    0.000    0.000    0.000    0.000 library.py:1(<module>)
        1    0.000    0.000    0.000    0.000 library.py:18(Library)
       13    0.000    0.000    0.002    0.000 library.py:32(__init__)
      189    0.011    0.000    0.011    0.000 library.py:50(define)
     1411    0.023    0.000    0.029    0.000 library.py:71(impl)
        1    0.000    0.000    0.000    0.000 lie_group.py:1(<module>)
        1    0.000    0.000    0.000    0.000 limit_executor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 limit_executor.py:23(LimitExecutor)
        1    0.000    0.000    0.000    0.000 limit_plan.py:1(<module>)
        1    0.000    0.000    0.000    0.000 limit_plan.py:20(LimitPlan)
        1    0.000    0.000    0.004    0.004 limits.py:1(<module>)
        1    0.000    0.000    0.000    0.000 limits.py:130(Limit)
        1    0.000    0.000    0.000    0.000 limitseq.py:1(<module>)
        2    0.000    0.000    0.028    0.014 linalg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 linalg.py:108(LinearAlgebraMethods)
        1    0.000    0.000    0.000    0.000 linalg.py:39(EigResult)
        1    0.000    0.000    0.000    0.000 linalg.py:43(EighResult)
        1    0.000    0.000    0.000    0.000 linalg.py:47(QRResult)
        1    0.000    0.000    0.000    0.000 linalg.py:51(SlogdetResult)
        1    0.000    0.000    0.000    0.000 linalg.py:55(SVDResult)
        1    0.000    0.000    0.000    0.000 linalg.py:67(LinAlgError)
        1    0.000    0.000    0.000    0.000 linalg.py:97(_determine_error_states)
        1    0.000    0.000    0.002    0.002 line.py:1(<module>)
        1    0.000    0.000    0.000    0.000 line.py:1109(Line)
        1    0.000    0.000    0.000    0.000 line.py:1343(Ray)
        1    0.000    0.000    0.000    0.000 line.py:1578(Segment)
        1    0.000    0.000    0.000    0.000 line.py:1872(LinearEntity2D)
        1    0.000    0.000    0.000    0.000 line.py:1987(Line2D)
        1    0.000    0.000    0.000    0.000 line.py:2160(Ray2D)
        1    0.000    0.000    0.000    0.000 line.py:2362(Segment2D)
        1    0.000    0.000    0.000    0.000 line.py:2429(LinearEntity3D)
        1    0.000    0.000    0.000    0.000 line.py:2504(Line3D)
        1    0.000    0.000    0.000    0.000 line.py:2596(Ray3D)
        1    0.000    0.000    0.000    0.000 line.py:2760(Segment3D)
        1    0.000    0.000    0.000    0.000 line.py:47(<listcomp>)
        1    0.000    0.000    0.000    0.000 line.py:50(LinearEntity)
       10    0.000    0.000    0.061    0.006 linear.py:1(<module>)
        8    0.000    0.000    0.117    0.015 linear.py:103(reset_parameters)
        1    0.000    0.000    0.000    0.000 linear.py:11(Linear)
        1    0.000    0.000    0.000    0.000 linear.py:12(Linear)
        1    0.000    0.000    0.000    0.000 linear.py:127(NonDynamicallyQuantizableLinear)
        1    0.000    0.000    0.000    0.000 linear.py:134(Bilinear)
        1    0.000    0.000    0.000    0.000 linear.py:15(Linear)
        1    0.000    0.000    0.000    0.000 linear.py:17(LinearPackedParams)
        1    0.000    0.000    0.000    0.000 linear.py:208(LazyLinear)
        1    0.000    0.000    0.000    0.000 linear.py:21(Identity)
        1    0.000    0.000    0.000    0.000 linear.py:48(Linear)
        1    0.000    0.000    0.000    0.000 linear.py:5(Linear)
        1    0.000    0.000    0.000    0.000 linear.py:67(Linear)
        1    0.000    0.000    0.000    0.000 linear.py:9(Linear)
        1    0.000    0.000    0.000    0.000 linear.py:9(LinearPackedParams)
        8    0.000    0.000    0.118    0.015 linear.py:90(__init__)
        1    0.000    0.000    0.000    0.000 linear.py:99(Linear)
        2    0.000    0.000    0.000    0.000 linear_fused.py:1(<module>)
        1    0.000    0.000    0.000    0.000 linear_fused.py:13(LinearBn1d)
        6    0.000    0.000    0.004    0.001 linear_relu.py:1(<module>)
        1    0.000    0.000    0.000    0.000 linear_relu.py:116(LinearTanh)
        1    0.000    0.000    0.000    0.000 linear_relu.py:12(LinearReLU)
        1    0.000    0.000    0.000    0.000 linear_relu.py:50(LinearLeakyReLU)
        1    0.000    0.000    0.000    0.000 linear_relu.py:6(LinearReLU)
        1    0.000    0.000    0.000    0.000 linear_relu.py:9(LinearReLU)
      163    0.000    0.000    0.000    0.000 linecache.py:147(lazycache)
      163    0.000    0.000    0.004    0.000 linecache.py:26(getline)
      191    0.000    0.000    0.005    0.000 linecache.py:36(getlines)
      113    0.000    0.000    0.000    0.000 linecache.py:52(checkcache)
       50    0.000    0.000    0.005    0.000 linecache.py:80(updatecache)
        1    0.000    0.000    0.001    0.001 linsolve.py:1(<module>)
        1    0.000    0.000    0.000    0.000 listeners.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lkj_cholesky.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lkj_cholesky.py:19(LKJCholesky)
        1    0.000    0.000    0.000    0.000 lll.py:1(<module>)
        1    0.000    0.000    0.000    0.000 load_csv_executor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 load_csv_executor.py:28(LoadCSVExecutor)
        1    0.000    0.000    0.000    0.000 load_data_plan.py:1(<module>)
        1    0.000    0.000    0.000    0.000 load_data_plan.py:24(LoadDataPlan)
       11    0.000    0.000    0.000    0.000 load_data_plan.py:35(__init__)
       33    0.000    0.000    0.000    0.000 load_data_plan.py:50(table_info)
       44    0.000    0.000    0.000    0.000 load_data_plan.py:54(file_path)
       22    0.000    0.000    0.000    0.000 load_data_plan.py:58(batch_mem_size)
       22    0.000    0.000    0.000    0.000 load_data_plan.py:62(column_list)
       55    0.000    0.000    0.000    0.000 load_data_plan.py:66(file_options)
       22    0.000    0.000    0.000    0.000 load_data_plan.py:82(__hash__)
        1    0.000    0.000    0.003    0.003 load_executor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 load_executor.py:24(LoadDataExecutor)
       11    0.000    0.000    0.000    0.000 load_executor.py:25(__init__)
       22    0.000    0.000    0.899    0.041 load_executor.py:28(exec)
        1    0.000    0.000    0.013    0.013 load_grammar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 load_grammar.py:1024(_get_mangle)
       55    0.000    0.000    0.000    0.000 load_grammar.py:1025(mangle)
      344    0.000    0.000    0.004    0.000 load_grammar.py:1038(_mangle_definition_tree)
      119    0.000    0.000    0.000    0.000 load_grammar.py:1049(_make_rule_tuple)
      119    0.000    0.000    0.000    0.000 load_grammar.py:1067(<listcomp>)
        1    0.000    0.000    0.000    0.000 load_grammar.py:1073(Definition)
      344    0.000    0.000    0.000    0.000 load_grammar.py:1074(__init__)
        1    0.000    0.000    0.000    0.000 load_grammar.py:1080(GrammarBuilder)
        2    0.000    0.000    0.000    0.000 load_grammar.py:1089(__init__)
      344    0.000    0.000    0.000    0.000 load_grammar.py:1106(_check_options)
      344    0.000    0.000    0.001    0.000 load_grammar.py:1122(_define)
        3    0.000    0.000    0.000    0.000 load_grammar.py:1154(_ignore)
        3    0.000    0.000    0.000    0.000 load_grammar.py:1175(_unpack_import)
      344    0.000    0.000    0.005    0.000 load_grammar.py:1214(_unpack_definition)
       27    0.000    0.000    0.000    0.000 load_grammar.py:1227(<genexpr>)
      2/1    0.000    0.000    0.163    0.163 load_grammar.py:1234(load_grammar)
        2    0.000    0.000    0.000    0.000 load_grammar.py:1280(<dictcomp>)
        1    0.000    0.000    0.000    0.000 load_grammar.py:1287(_remove_unused)
        3    0.000    0.000    0.000    0.000 load_grammar.py:1288(rule_dependencies)
        1    0.000    0.000    0.000    0.000 load_grammar.py:1298(<dictcomp>)
        1    0.000    0.000    0.015    0.015 load_grammar.py:1301(do_import)
        1    0.001    0.001    0.015    0.015 load_grammar.py:1337(validate)
        1    0.000    0.000    0.015    0.015 load_grammar.py:1369(build)
        1    0.000    0.000    0.178    0.178 load_grammar.py:1408(load_grammar)
        1    0.000    0.000    0.000    0.000 load_grammar.py:1414(sha256_digest)
        1    0.000    0.000    0.000    0.000 load_grammar.py:196(FindRuleSize)
        1    0.000    0.000    0.000    0.000 load_grammar.py:225(EBNF_to_BNF)
        1    0.000    0.000    0.000    0.000 load_grammar.py:227(__init__)
       19    0.000    0.000    0.000    0.000 load_grammar.py:234(_name_rule)
       19    0.000    0.000    0.000    0.000 load_grammar.py:239(_add_rule)
       23    0.000    0.000    0.000    0.000 load_grammar.py:245(_add_recurse_rule)
       86    0.000    0.000    0.001    0.000 load_grammar.py:345(expr)
        1    0.000    0.000    0.000    0.000 load_grammar.py:381(SimplifyRule_Visitor)
     1989    0.001    0.000    0.006    0.000 load_grammar.py:383(_flatten)
 1345/446    0.002    0.000    0.015    0.000 load_grammar.py:388(expansion)
  215/104    0.001    0.000    0.012    0.000 load_grammar.py:404(<listcomp>)
       35    0.000    0.000    0.000    0.000 load_grammar.py:410(alias)
      429    0.001    0.000    0.004    0.000 load_grammar.py:419(expansions)
        1    0.000    0.000    0.000    0.000 load_grammar.py:426(RuleTreeToText)
      138    0.000    0.000    0.000    0.000 load_grammar.py:427(expansions)
      481    0.000    0.000    0.000    0.000 load_grammar.py:430(expansion)
       66    0.000    0.000    0.000    0.000 load_grammar.py:433(alias)
        1    0.000    0.000    0.000    0.000 load_grammar.py:439(PrepareAnonTerminals)
        1    0.000    0.000    0.000    0.000 load_grammar.py:442(__init__)
        1    0.000    0.000    0.000    0.000 load_grammar.py:444(<setcomp>)
        1    0.000    0.000    0.000    0.000 load_grammar.py:445(<dictcomp>)
       80    0.000    0.000    0.001    0.000 load_grammar.py:449(pattern)
        1    0.000    0.000    0.000    0.000 load_grammar.py:494(_ReplaceSymbols)
        1    0.000    0.000    0.000    0.000 load_grammar.py:497(__init__)
        1    0.000    0.000    0.000    0.000 load_grammar.py:512(ApplyTemplates)
        1    0.000    0.000    0.000    0.000 load_grammar.py:515(__init__)
      323    0.000    0.000    0.001    0.000 load_grammar.py:535(_rfind)
      969    0.000    0.000    0.001    0.000 load_grammar.py:536(<genexpr>)
      333    0.001    0.000    0.005    0.000 load_grammar.py:539(eval_escaping)
      323    0.002    0.000    0.008    0.000 load_grammar.py:565(_literal_to_pattern)
      454    0.000    0.000    0.000    0.000 load_grammar.py:571(<genexpr>)
        1    0.000    0.000    0.000    0.000 load_grammar.py:598(PrepareLiterals)
      323    0.000    0.000    0.009    0.000 load_grammar.py:600(literal)
        5    0.000    0.000    0.000    0.000 load_grammar.py:603(range)
       25    0.000    0.000    0.000    0.000 load_grammar.py:612(_make_joined_pattern)
        1    0.000    0.000    0.000    0.000 load_grammar.py:615(TerminalTreeToPattern)
      248    0.000    0.000    0.000    0.000 load_grammar.py:616(pattern)
      272    0.000    0.000    0.000    0.000 load_grammar.py:620(expansion)
       57    0.000    0.000    0.000    0.000 load_grammar.py:625(<genexpr>)
       15    0.000    0.000    0.000    0.000 load_grammar.py:626(<setcomp>)
      252    0.000    0.000    0.003    0.000 load_grammar.py:628(expansions)
       30    0.000    0.000    0.003    0.000 load_grammar.py:634(<lambda>)
       40    0.000    0.000    0.000    0.000 load_grammar.py:636(<genexpr>)
       10    0.000    0.000    0.000    0.000 load_grammar.py:637(<setcomp>)
       15    0.000    0.000    0.000    0.000 load_grammar.py:639(expr)
      288    0.000    0.000    0.000    0.000 load_grammar.py:659(value)
        1    0.000    0.000    0.000    0.000 load_grammar.py:663(ValidateSymbols)
      588    0.000    0.000    0.000    0.000 load_grammar.py:664(value)
      320    0.000    0.000    0.015    0.000 load_grammar.py:670(nr_deepcopy_tree)
        1    0.000    0.000    0.000    0.000 load_grammar.py:675(Grammar)
        1    0.000    0.000    0.000    0.000 load_grammar.py:681(__init__)
        1    0.003    0.003    0.130    0.130 load_grammar.py:686(compile)
        1    0.000    0.000    0.007    0.007 load_grammar.py:689(<listcomp>)
        1    0.000    0.000    0.008    0.008 load_grammar.py:690(<listcomp>)
        1    0.000    0.000    0.029    0.029 load_grammar.py:706(<listcomp>)
        1    0.000    0.000    0.000    0.000 load_grammar.py:739(<setcomp>)
      481    0.001    0.000    0.001    0.000 load_grammar.py:755(<listcomp>)
        3    0.002    0.001    0.008    0.003 load_grammar.py:788(<setcomp>)
        3    0.000    0.000    0.000    0.000 load_grammar.py:792(<setcomp>)
     1421    0.001    0.000    0.003    0.000 load_grammar.py:793(<lambda>)
